ReturnID,SaleID,ReturnDate,Reason,RefundAmount
RET016396,SAL097644,2023-11-05,Defective,262.77
RET016397,SAL034438,2021-06-25,Wrong Item,5471.26
RET016398,SAL012072,2024-10-28,Wrong Item,5920.06
RET016399,SAL102097,2021-07-30,Defective,6406.41
RET016400,SAL159375,2025-01-11,Defective,4525.6
RET016401,SAL043803,2018-12-28,Defective,9461.4
RET016402,SAL029290,2023-06-02,Defective,9467.53
RET016403,SAL157280,2024-10-19,Defective,4571.06
RET016404,SAL010459,2017-08-08,Defective,3930.7
RET016405,SAL105243,2019-02-17,Defective,4614.05
RET016406,SAL155933,2019-01-20,Defective,8160.3
RET016407,SAL078622,2021-02-10,Defective,5095.3
RET016408,SAL082431,2020-01-27,Customer Changed Mind,690.58
RET016409,SAL003556,2021-05-26,Customer Changed Mind,1854.18
RET016410,SAL170829,2022-03-30,Defective,9124.67
RET016411,SAL045548,2019-04-13,Defective,431.54
RET016412,SAL097315,2024-02-17,Wrong Item,6495.4
RET016413,SAL016237,2018-12-16,Late Delivery,6667.36
RET016414,SAL193859,2020-06-11,Late Delivery,6552.94
RET016415,SAL100560,2023-09-12,Late Delivery,1347.93
RET016416,SAL097488,2018-07-26,Late Delivery,4662.35
RET016417,SAL005185,2020-12-16,Late Delivery,1720.38
RET016418,SAL156698,2018-02-12,Wrong Item,2454.35
RET016419,SAL166622,2024-07-17,Customer Changed Mind,2180.61
RET016420,SAL020308,2021-11-09,Wrong Item,2153.3
RET016421,SAL186134,2024-04-08,Defective,3646.49
RET016422,SAL046430,2020-01-17,Customer Changed Mind,4570.4
RET016423,SAL059807,2021-01-12,Wrong Item,959.88
RET016424,SAL017059,2017-10-04,Late Delivery,2020.15
RET016425,SAL065286,2019-03-09,Defective,5023.27
RET016426,SAL057390,2019-04-11,Defective,8696.34
RET016427,SAL053396,2018-05-08,Late Delivery,3262.22
RET016428,SAL064200,2017-11-24,Late Delivery,1084.81
RET016429,SAL193587,2023-11-05,Wrong Item,5474.92
RET016430,SAL128102,2020-04-29,Wrong Item,5830.61
RET016431,SAL038302,2018-10-14,Late Delivery,752.02
RET016432,SAL145595,2024-08-03,Defective,558.28
RET016433,SAL038219,2022-03-26,Late Delivery,512.03
RET016434,SAL047782,2017-12-02,Defective,1021.62
RET016435,SAL050302,2021-12-27,Wrong Item,5124.04
RET016436,SAL165196,2024-05-23,Late Delivery,344.11
RET016437,SAL101774,2022-04-09,Customer Changed Mind,1891.4
RET016438,SAL016920,2023-04-02,Customer Changed Mind,2738.41
RET016439,SAL134927,2017-07-28,Customer Changed Mind,3813.54
RET016440,SAL044596,2020-10-28,Customer Changed Mind,1436.98
RET016441,SAL066002,2021-08-20,Wrong Item,3666.98
RET016442,SAL185155,2023-07-17,Customer Changed Mind,1698.06
RET016443,SAL184909,2017-02-06,Customer Changed Mind,8399.95
RET016444,SAL119954,2018-08-19,Customer Changed Mind,1476.72
RET016445,SAL037022,2023-01-30,Wrong Item,2953.2
RET016446,SAL160388,2017-04-25,Customer Changed Mind,697.03
RET016447,SAL113782,2017-09-20,Late Delivery,1373.34
RET016448,SAL090449,2024-08-23,Customer Changed Mind,4811.57
RET016449,SAL162737,2024-01-17,Late Delivery,2776.44
RET016450,SAL151866,2023-03-27,Late Delivery,5242.22
RET016451,SAL148987,2020-12-12,Late Delivery,4745.3
RET016452,SAL032837,2024-06-23,Wrong Item,577.79
RET016453,SAL131850,2023-03-01,Customer Changed Mind,6424.64
RET016454,SAL079144,2018-12-25,Customer Changed Mind,3453.65
RET016455,SAL156414,2023-03-08,Wrong Item,686.44
RET016456,SAL069544,2023-04-16,Defective,2179.86
RET016457,SAL062436,2021-10-23,Defective,777.37
RET016458,SAL167894,2017-12-02,Defective,4189.58
RET016459,SAL175019,2024-07-05,Late Delivery,3335.9
RET016460,SAL109142,2021-10-08,Late Delivery,4520.85
RET016461,SAL013583,2019-06-17,Defective,4040.77
RET016462,SAL174150,2019-01-11,Defective,1289.85
RET016463,SAL105193,2019-07-18,Late Delivery,532.06
RET016464,SAL109296,2023-05-04,Customer Changed Mind,4034.7
RET016465,SAL180365,2023-07-28,Defective,6223.21
RET016466,SAL053890,2021-10-20,Defective,1353.37
RET016467,SAL197396,2024-03-22,Defective,1091.49
RET016468,SAL085416,2022-12-28,Wrong Item,3154.81
RET016469,SAL176894,2020-10-11,Wrong Item,5767.52
RET016470,SAL067739,2022-07-22,Customer Changed Mind,2901.81
RET016471,SAL055091,2021-01-17,Defective,5545.91
RET016472,SAL146131,2021-01-22,Late Delivery,3681.36
RET016473,SAL149527,2021-10-29,Defective,3764.02
RET016474,SAL033809,2021-09-01,Customer Changed Mind,1619.07
RET016475,SAL141136,2021-01-22,Late Delivery,580.89
RET016476,SAL071602,2022-02-06,Late Delivery,1583.5
RET016477,SAL086376,2021-01-28,Defective,2501.96
RET016478,SAL146404,2020-04-18,Wrong Item,4488.97
RET016479,SAL024752,2019-12-03,Customer Changed Mind,8395.6
RET016480,SAL075278,2020-01-12,Late Delivery,6442.88
RET016481,SAL184369,2017-09-20,Late Delivery,431.12
RET016482,SAL121927,2021-07-16,Customer Changed Mind,2826.52
RET016483,SAL195513,2018-03-12,Wrong Item,2305.24
RET016484,SAL124353,2021-11-03,Defective,3828.23
RET016485,SAL043954,2023-07-24,Defective,809.12
RET016486,SAL047171,2019-07-14,Late Delivery,1297.7
RET016487,SAL076459,2024-01-02,Late Delivery,2117.34
RET016488,SAL009133,2018-12-16,Customer Changed Mind,8562.61
RET016489,SAL047092,2018-03-03,Wrong Item,4546.65
RET016490,SAL084062,2021-07-27,Defective,207.1
RET016491,SAL160868,2021-03-19,Customer Changed Mind,6786.89
RET016492,SAL145197,2017-04-25,Defective,1967.4
RET016493,SAL095956,2021-11-26,Defective,6962.17
RET016494,SAL160544,2019-12-15,Wrong Item,3437.64
RET016495,SAL118487,2019-04-25,Customer Changed Mind,2287.1
RET016496,SAL092557,2020-07-05,Late Delivery,4680.8
RET016497,SAL107970,2021-08-28,Defective,4561.99
RET016498,SAL142782,2019-07-08,Late Delivery,3472.36
RET016499,SAL134841,2023-09-16,Defective,1525.37
RET016500,SAL069725,2020-01-10,Late Delivery,1544.27
RET016501,SAL090674,2020-11-02,Late Delivery,5131.76
RET016502,SAL012723,2024-05-25,Defective,1266.39
RET016503,SAL016108,2017-08-18,Wrong Item,5624.62
RET016504,SAL138900,2023-04-21,Customer Changed Mind,3389.23
RET016505,SAL195280,2022-04-07,Wrong Item,1141.74
RET016506,SAL007673,2023-04-16,Late Delivery,1604.09
RET016507,SAL000383,2019-08-17,Wrong Item,4137.74
RET016508,SAL038244,2019-12-25,Customer Changed Mind,2120.1
RET016509,SAL122514,2018-10-14,Late Delivery,385.01
RET016510,SAL128056,2018-10-01,Wrong Item,1221.08
RET016511,SAL111896,2024-08-24,Wrong Item,827.87
RET016512,SAL018173,2021-05-12,Defective,6409.21
RET016513,SAL007465,2024-02-20,Wrong Item,1119.4
RET016514,SAL014405,2018-05-18,Defective,74.86
RET016515,SAL150422,2017-09-11,Defective,2049.35
RET016516,SAL174363,2017-08-12,Customer Changed Mind,8442.11
RET016517,SAL161192,2022-07-29,Wrong Item,6472.48
RET016518,SAL044452,2020-05-09,Late Delivery,1630.21
RET016519,SAL026752,2022-06-04,Wrong Item,310.87
RET016520,SAL096632,2020-03-29,Customer Changed Mind,1735.01
RET016521,SAL177398,2018-08-13,Customer Changed Mind,6263.62
RET016522,SAL084865,2022-05-21,Wrong Item,2172.31
RET016523,SAL052426,2023-09-28,Wrong Item,1774.62
RET016524,SAL186461,2022-08-16,Defective,5157.35
RET016525,SAL111355,2017-09-12,Late Delivery,4686.95
RET016526,SAL099611,2021-09-11,Wrong Item,3473.89
RET016527,SAL050352,2021-11-20,Customer Changed Mind,1061.23
RET016528,SAL136485,2022-03-23,Defective,6800.58
RET016529,SAL080134,2023-09-30,Wrong Item,522.34
RET016530,SAL053525,2024-07-21,Wrong Item,3169.51
RET016531,SAL067468,2024-04-05,Customer Changed Mind,178.14
RET016532,SAL191619,2024-02-13,Customer Changed Mind,3179.82
RET016533,SAL176228,2020-01-20,Customer Changed Mind,195.7
RET016534,SAL161277,2018-04-29,Late Delivery,2061.69
RET016535,SAL142295,2023-10-08,Customer Changed Mind,2112.54
RET016536,SAL012051,2021-03-18,Late Delivery,2084.7
RET016537,SAL083940,2023-03-15,Defective,3164.91
RET016538,SAL044228,2019-04-23,Late Delivery,1969.45
RET016539,SAL131715,2021-06-29,Late Delivery,4974.17
RET016540,SAL061861,2023-08-01,Customer Changed Mind,352.7
RET016541,SAL022762,2020-12-28,Late Delivery,684.16
RET016542,SAL098323,2020-12-26,Defective,1690.02
RET016543,SAL037106,2020-05-26,Customer Changed Mind,5722.11
RET016544,SAL147589,2019-08-25,Customer Changed Mind,835.45
RET016545,SAL154243,2021-02-08,Defective,951.66
RET016546,SAL021776,2023-12-14,Defective,5912.51
RET016547,SAL021208,2021-02-17,Defective,4121.77
RET016548,SAL157718,2023-10-01,Defective,224.98
RET016549,SAL163123,2024-01-18,Late Delivery,896.09
RET016550,SAL183837,2023-08-07,Wrong Item,2610.31
RET016551,SAL093206,2020-04-26,Defective,3136.69
RET016552,SAL031394,2024-07-19,Defective,3456.19
RET016553,SAL078666,2020-08-28,Wrong Item,5308.06
RET016554,SAL100200,2017-03-22,Defective,5402.04
RET016555,SAL152841,2021-03-22,Wrong Item,7757.87
RET016556,SAL141535,2020-12-12,Late Delivery,4424.51
RET016557,SAL195857,2022-03-17,Wrong Item,1871.89
RET016558,SAL077422,2025-01-13,Wrong Item,3526.32
RET016559,SAL179498,2020-11-11,Wrong Item,4162.95
RET016560,SAL168976,2017-10-28,Late Delivery,2471.49
RET016561,SAL143495,2022-01-23,Late Delivery,5811.31
RET016562,SAL086023,2020-11-07,Defective,696.61
RET016563,SAL139014,2017-04-09,Wrong Item,2934.84
RET016564,SAL187559,2018-01-02,Defective,3901.09
RET016565,SAL119944,2020-07-30,Defective,1758.46
RET016566,SAL087872,2020-08-18,Late Delivery,2765.72
RET016567,SAL146924,2019-07-26,Defective,7386.76
RET016568,SAL061176,2020-04-01,Defective,2568.47
RET016569,SAL030415,2020-01-14,Customer Changed Mind,4160.61
RET016570,SAL176830,2024-10-18,Wrong Item,2825.31
RET016571,SAL056184,2021-12-28,Defective,4878.21
RET016572,SAL191128,2017-02-09,Defective,4377.5
RET016573,SAL045089,2020-07-03,Defective,1323.55
RET016574,SAL010683,2019-08-12,Late Delivery,1726.28
RET016575,SAL170285,2017-12-03,Late Delivery,1596.82
RET016576,SAL078452,2017-06-20,Late Delivery,6640.8
RET016577,SAL119224,2019-01-08,Wrong Item,4755.28
RET016578,SAL063508,2024-12-10,Wrong Item,5306.32
RET016579,SAL007733,2022-06-07,Wrong Item,7914.29
RET016580,SAL057593,2024-05-03,Defective,2300.6
RET016581,SAL016544,2024-01-22,Late Delivery,3075.74
RET016582,SAL032957,2024-04-20,Defective,836.17
RET016583,SAL002802,2023-03-03,Late Delivery,2345.51
RET016584,SAL127901,2024-03-20,Defective,382.26
RET016585,SAL082198,2021-05-26,Defective,4948.93
RET016586,SAL069046,2022-05-04,Wrong Item,3296.3
RET016587,SAL004693,2022-02-21,Wrong Item,2449.16
RET016588,SAL052127,2019-08-17,Customer Changed Mind,1682.08
RET016589,SAL055195,2017-05-09,Wrong Item,4090.69
RET016590,SAL134557,2019-02-15,Customer Changed Mind,4993.41
RET016591,SAL053471,2022-05-18,Customer Changed Mind,290.32
RET016592,SAL192867,2024-05-22,Defective,6412.05
RET016593,SAL047950,2021-12-23,Late Delivery,7552.01
RET016594,SAL160373,2023-07-23,Wrong Item,1497.04
RET016595,SAL024488,2021-05-24,Customer Changed Mind,3797.36
RET016596,SAL150435,2024-03-01,Customer Changed Mind,230.86
RET016597,SAL062772,2023-05-13,Wrong Item,3947.94
RET016598,SAL059424,2021-12-07,Customer Changed Mind,2354.46
RET016599,SAL098976,2017-04-18,Customer Changed Mind,58.1
RET016600,SAL114374,2019-02-13,Defective,1899.4
RET016601,SAL137064,2021-11-23,Defective,2646.53
RET016602,SAL112158,2022-05-04,Late Delivery,1921.32
RET016603,SAL000216,2019-05-03,Wrong Item,1863.38
RET016604,SAL108433,2024-10-26,Customer Changed Mind,3459.72
RET016605,SAL052041,2019-06-14,Wrong Item,1079.36
RET016606,SAL114141,2019-04-21,Defective,2756.21
RET016607,SAL080694,2020-02-06,Late Delivery,1722.28
RET016608,SAL150991,2022-08-15,Customer Changed Mind,3292.76
RET016609,SAL143917,2020-08-07,Wrong Item,764.27
RET016610,SAL039477,2019-01-30,Wrong Item,1028.54
RET016611,SAL120954,2017-02-01,Customer Changed Mind,1740.92
RET016612,SAL149313,2018-10-25,Wrong Item,3569.99
RET016613,SAL014564,2020-03-29,Customer Changed Mind,6928.22
RET016614,SAL169766,2019-12-09,Defective,160.07
RET016615,SAL099238,2019-07-03,Defective,9416.5
RET016616,SAL033751,2018-10-16,Wrong Item,764.0
RET016617,SAL126770,2020-06-16,Defective,485.33
RET016618,SAL100980,2019-08-24,Customer Changed Mind,4430.23
RET016619,SAL052317,2022-01-02,Wrong Item,2213.33
RET016620,SAL029186,2021-06-20,Defective,753.22
RET016621,SAL019479,2023-08-03,Late Delivery,612.18
RET016622,SAL192525,2023-05-04,Wrong Item,1678.73
RET016623,SAL108395,2022-01-07,Late Delivery,174.18
RET016624,SAL068657,2023-05-11,Customer Changed Mind,448.69
RET016625,SAL149121,2017-10-23,Late Delivery,3453.75
RET016626,SAL094196,2017-06-11,Defective,1904.8
RET016627,SAL011971,2023-06-01,Defective,1232.09
RET016628,SAL185518,2024-03-27,Defective,7800.92
RET016629,SAL074251,2023-07-22,Wrong Item,1700.17
RET016630,SAL183446,2024-07-18,Defective,3074.09
RET016631,SAL035742,2017-11-24,Wrong Item,1184.13
RET016632,SAL063305,2020-05-15,Late Delivery,107.15
RET016633,SAL047654,2017-07-17,Defective,9895.12
RET016634,SAL050784,2020-05-09,Wrong Item,7121.93
RET016635,SAL086125,2018-06-15,Late Delivery,2517.26
RET016636,SAL197492,2019-06-01,Late Delivery,311.5
RET016637,SAL039473,2022-08-27,Customer Changed Mind,1711.49
RET016638,SAL198874,2018-11-29,Late Delivery,2812.97
RET016639,SAL028630,2024-11-18,Wrong Item,1152.26
RET016640,SAL188433,2022-05-03,Wrong Item,450.12
RET016641,SAL029639,2018-03-03,Defective,1256.16
RET016642,SAL074270,2024-04-04,Defective,3477.17
RET016643,SAL115455,2018-03-10,Defective,3246.56
RET016644,SAL055033,2023-03-14,Late Delivery,613.4
RET016645,SAL056151,2024-10-31,Wrong Item,1485.48
RET016646,SAL184330,2020-01-03,Late Delivery,4909.28
RET016647,SAL005524,2020-02-20,Customer Changed Mind,586.34
RET016648,SAL004234,2023-02-14,Late Delivery,662.16
RET016649,SAL191115,2021-08-02,Defective,473.72
RET016650,SAL135772,2020-06-23,Customer Changed Mind,4159.19
RET016651,SAL076151,2020-05-17,Wrong Item,6077.71
RET016652,SAL111600,2021-04-06,Late Delivery,8454.7
RET016653,SAL101531,2022-08-05,Wrong Item,8179.26
RET016654,SAL169134,2018-10-04,Defective,3808.54
RET016655,SAL198051,2017-09-03,Defective,1754.74
RET016656,SAL179120,2022-09-12,Wrong Item,4917.5
RET016657,SAL001100,2019-09-08,Customer Changed Mind,3770.36
RET016658,SAL024018,2018-05-15,Late Delivery,2005.72
RET016659,SAL178706,2024-01-15,Late Delivery,7216.47
RET016660,SAL134426,2018-02-25,Defective,595.61
RET016661,SAL118218,2022-02-19,Late Delivery,2924.95
RET016662,SAL085634,2023-11-14,Late Delivery,120.64
RET016663,SAL092814,2021-10-28,Customer Changed Mind,6513.39
RET016664,SAL050348,2022-10-21,Defective,1683.89
RET016665,SAL079892,2024-08-02,Customer Changed Mind,9506.51
RET016666,SAL127760,2017-05-01,Late Delivery,137.68
RET016667,SAL074644,2018-10-18,Customer Changed Mind,3318.61
RET016668,SAL035348,2023-07-15,Wrong Item,1398.27
RET016669,SAL185351,2017-11-29,Wrong Item,3866.1
RET016670,SAL035640,2022-02-10,Late Delivery,3246.08
RET016671,SAL172015,2020-05-12,Customer Changed Mind,4817.66
RET016672,SAL060619,2024-08-02,Late Delivery,371.8
RET016673,SAL026257,2019-05-21,Late Delivery,2405.54
RET016674,SAL081613,2023-05-12,Customer Changed Mind,7362.16
RET016675,SAL098980,2018-10-19,Late Delivery,7905.33
RET016676,SAL108218,2017-04-27,Defective,3189.65
RET016677,SAL036546,2024-10-01,Defective,3526.54
RET016678,SAL039403,2017-08-05,Defective,852.86
RET016679,SAL054074,2024-03-22,Defective,105.04
RET016680,SAL175508,2017-04-17,Late Delivery,335.28
RET016681,SAL123311,2020-02-05,Late Delivery,4571.4
RET016682,SAL018636,2021-11-10,Wrong Item,687.69
RET016683,SAL162493,2020-07-18,Late Delivery,3401.2
RET016684,SAL165971,2024-01-09,Wrong Item,803.64
RET016685,SAL184634,2020-04-29,Defective,1428.6
RET016686,SAL076978,2024-08-10,Late Delivery,707.1
RET016687,SAL011665,2017-05-04,Wrong Item,2010.67
RET016688,SAL064481,2022-12-22,Defective,611.34
RET016689,SAL010771,2023-05-17,Late Delivery,2317.04
RET016690,SAL111237,2021-04-04,Customer Changed Mind,2452.42
RET016691,SAL161765,2018-07-26,Defective,3566.5
RET016692,SAL084620,2019-11-12,Late Delivery,1398.66
RET016693,SAL042402,2019-09-17,Defective,7220.19
RET016694,SAL044420,2021-11-28,Customer Changed Mind,4592.89
RET016695,SAL133134,2021-01-08,Defective,206.08
RET016696,SAL068069,2021-11-29,Wrong Item,931.11
RET016697,SAL109732,2022-09-15,Customer Changed Mind,1694.13
RET016698,SAL054888,2020-05-30,Wrong Item,194.91
RET016699,SAL059724,2020-09-08,Wrong Item,3107.64
RET016700,SAL193428,2022-06-07,Defective,213.44
RET016701,SAL183042,2019-03-16,Customer Changed Mind,5708.36
RET016702,SAL018971,2018-06-03,Customer Changed Mind,9832.34
RET016703,SAL098754,2018-09-06,Customer Changed Mind,1997.95
RET016704,SAL029870,2023-01-16,Late Delivery,7985.77
RET016705,SAL114110,2020-05-14,Defective,2666.72
RET016706,SAL182906,2017-05-26,Late Delivery,1741.55
RET016707,SAL170047,2020-07-08,Defective,4312.84
RET016708,SAL013027,2024-10-10,Defective,4057.22
RET016709,SAL003990,2021-01-17,Late Delivery,7387.59
RET016710,SAL181333,2017-06-17,Wrong Item,5103.89
RET016711,SAL068580,2024-12-31,Defective,3516.94
RET016712,SAL055559,2017-11-22,Late Delivery,5482.17
RET016713,SAL147181,2022-04-05,Late Delivery,1643.95
RET016714,SAL151159,2019-08-24,Late Delivery,1208.88
RET016715,SAL057218,2019-10-04,Late Delivery,7105.54
RET016716,SAL019863,2018-12-28,Wrong Item,5805.99
RET016717,SAL110258,2021-03-05,Defective,2032.61
RET016718,SAL122859,2024-10-07,Defective,926.84
RET016719,SAL106934,2019-11-06,Late Delivery,1094.8
RET016720,SAL191933,2017-08-25,Defective,3172.38
RET016721,SAL193505,2022-02-07,Customer Changed Mind,2502.15
RET016722,SAL042885,2020-10-02,Customer Changed Mind,2397.51
RET016723,SAL068570,2023-07-24,Customer Changed Mind,3251.32
RET016724,SAL102492,2019-05-01,Defective,1252.65
RET016725,SAL079047,2022-08-25,Customer Changed Mind,2222.01
RET016726,SAL059779,2019-12-25,Defective,1523.67
RET016727,SAL164444,2022-01-02,Wrong Item,2436.94
RET016728,SAL184007,2022-08-03,Late Delivery,6312.63
RET016729,SAL059639,2021-06-24,Late Delivery,1963.46
RET016730,SAL017862,2021-12-21,Wrong Item,8443.76
RET016731,SAL032116,2018-06-26,Wrong Item,3387.75
RET016732,SAL028104,2022-02-24,Customer Changed Mind,4492.33
RET016733,SAL038966,2023-06-27,Late Delivery,4618.66
RET016734,SAL007662,2024-10-24,Wrong Item,7039.21
RET016735,SAL104957,2022-12-19,Customer Changed Mind,8932.89
RET016736,SAL039870,2019-01-16,Late Delivery,7355.43
RET016737,SAL161122,2024-05-29,Customer Changed Mind,1789.3
RET016738,SAL173785,2022-12-18,Customer Changed Mind,3678.0
RET016739,SAL081116,2019-10-07,Defective,114.47
RET016740,SAL164245,2019-01-21,Wrong Item,7454.64
RET016741,SAL015129,2020-09-16,Defective,277.9
RET016742,SAL189783,2021-07-16,Customer Changed Mind,4798.7
RET016743,SAL057900,2023-03-16,Customer Changed Mind,4721.65
RET016744,SAL042332,2019-10-14,Wrong Item,8529.17
RET016745,SAL119985,2020-04-06,Late Delivery,343.54
RET016746,SAL074277,2020-09-11,Wrong Item,759.46
RET016747,SAL155155,2023-09-23,Defective,1102.34
RET016748,SAL156880,2017-12-03,Defective,1939.05
RET016749,SAL142148,2019-12-17,Customer Changed Mind,1513.55
RET016750,SAL031960,2024-01-06,Wrong Item,931.26
RET016751,SAL025486,2022-11-26,Customer Changed Mind,1671.91
RET016752,SAL044910,2020-07-20,Customer Changed Mind,184.98
RET016753,SAL196455,2021-04-25,Customer Changed Mind,1157.14
RET016754,SAL107226,2020-06-28,Late Delivery,1089.15
RET016755,SAL194546,2023-11-12,Late Delivery,950.06
RET016756,SAL097285,2021-11-28,Defective,4647.0
RET016757,SAL018672,2020-03-23,Wrong Item,9327.52
RET016758,SAL172204,2020-06-12,Wrong Item,2132.3
RET016759,SAL071939,2020-10-05,Late Delivery,2099.71
RET016760,SAL027804,2023-11-12,Wrong Item,5274.29
RET016761,SAL163477,2021-01-31,Late Delivery,9745.05
RET016762,SAL122760,2024-08-08,Defective,872.83
RET016763,SAL184976,2020-07-04,Late Delivery,1879.36
RET016764,SAL052878,2018-10-27,Late Delivery,3498.46
RET016765,SAL085384,2017-08-19,Wrong Item,6274.45
RET016766,SAL084984,2022-04-14,Late Delivery,1515.22
RET016767,SAL027222,2018-12-26,Defective,3094.1
RET016768,SAL168295,2021-02-03,Wrong Item,1632.66
RET016769,SAL014150,2020-03-22,Wrong Item,1886.71
RET016770,SAL157769,2024-07-27,Wrong Item,2760.99
RET016771,SAL190971,2017-03-20,Wrong Item,7959.01
RET016772,SAL037693,2021-12-12,Late Delivery,3102.8
RET016773,SAL161034,2018-11-05,Wrong Item,3063.26
RET016774,SAL154876,2022-04-29,Defective,3447.41
RET016775,SAL054193,2019-06-23,Late Delivery,4871.38
RET016776,SAL139414,2019-10-06,Late Delivery,4410.35
RET016777,SAL168935,2020-10-22,Late Delivery,4765.53
RET016778,SAL002273,2023-06-14,Late Delivery,7332.97
RET016779,SAL141588,2020-12-24,Defective,4246.1
RET016780,SAL199245,2021-01-28,Customer Changed Mind,7459.45
RET016781,SAL008283,2017-05-29,Wrong Item,3695.16
RET016782,SAL145967,2018-10-11,Wrong Item,9001.86
